Player ID,Player Number,First Name,Last Name,DOB,Round,For,Against,Debut Date
CCES13Aug187221Aug1897,278,Colin,Campbell,13-Aug-1872,SF,ES,GE,21-Aug-1897
GCES25Sep187728Aug1897,279,George,Cochrane,25-Sep-1877,SF,ES,CW,28-Aug-1897
DFES21Mar187528Aug1897,280,Dave,Ferguson,21-Mar-1875,SF,ES,CW,28-Aug-1897
TGGE16Dec187828Aug1897,281,Ted,Greeves,16-Dec-1878,SF,GE,ME,28-Aug-1897
HHME24May187628Aug1897,282,Harry,Hughes,24-May-1876,SF,ME,GE,28-Aug-1897
GSME28Dec187228Aug1897,283,Gerald,Sheahan,28-Dec-1872,SF,ME,GE,28-Aug-1897
BSCW27Oct187104Sep1897,284,Bill,Stranger,27-Oct-1871,SF,CW,GE,04-Sep-1897
AASK25Oct187114May1898,285,Artie,Archer,25-Oct-1871,R1,SK,ME,14-May-1898
FBCA06Sep187314May1898,286,Fred,Barlow,06-Sep-1873,R1,CA,SY,14-May-1898
PBES03Feb187814May1898,287,Pat,Barr,03-Feb-1878,R1,ES,FI,14-May-1898
PBSK20May187514May1898,288,Peter,Brady,20-May-1875,R1,SK,ME,14-May-1898
CBCA28Aug187314May1898,289,Charlie,Brown,28-Aug-1873,R1,CA,SY,14-May-1898
EBSY10Oct187714May1898,290,Eddie,Brown,10-Oct-1877,R1,SY,CA,14-May-1898
EBME10Feb187514May1898,291,Eddie,Byers,10-Feb-1875,R1,ME,SK,14-May-1898
CCSY04Jul187814May1898,292,Charlie,Colgan,04-Jul-1878,R1,SY,CA,14-May-1898
GCSY12Aug187414May1898,293,George,Cornelius,12-Aug-1874,R1,SY,CA,14-May-1898
GCCW01Nov187014May1898,294,George,Cowell,01-Nov-1870,R1,CW,GE,14-May-1898
MCSK27Jul187214May1898,295,Mark,Cumming,27-Jul-1872,R1,SK,ME,14-May-1898
BDFI11Mar187614May1898,296,Bill,Dalton,11-Mar-1876,R1,FI,ES,14-May-1898
TDME30Mar187614May1898,297,Tom,Davey,30-Mar-1876,R1,ME,SK,14-May-1898
JDSY18Oct187614May1898,298,Johnny,Davis,18-Oct-1876,R1,SY,CA,14-May-1898
EDFI17Jul187614May1898,299,Eddie,Drohan,17-Jul-1876,R1,FI,ES,14-May-1898
MFCW23Aug187514May1898,300,Matthew,Fell,23-Aug-1875,R1,CW,GE,14-May-1898
CGES12Mar187914May1898,301,Corrie,Gardner,12-Mar-1879,R1,ES,FI,14-May-1898
DGSK03Sep187914May1898,302,David,Gaunson,03-Sep-1879,R1,SK,ME,14-May-1898
AHES04Jan186914May1898,303,Alec,Hall,04-Jan-1869,R1,ES,FI,14-May-1898
HJSY01Jan187814May1898,304,Henri,Jeanneret,01-Jan-1878,R1,SY,CA,14-May-1898
CJFI17Jun187814May1898,305,Charlie,Jenkins,17-Jun-1878,R1,FI,ES,14-May-1898
BKCW03Aug187514May1898,306,Bill,Kennedy,03-Aug-1875,R1,CW,GE,14-May-1898
BKSY17Sep187114May1898,307,Billy,Kenny,17-Sep-1871,R1,SY,CA,14-May-1898
EKSK31Mar187614May1898,308,Edmund,Kirwin,31-Mar-1876,R1,SK,ME,14-May-1898
JLES27Oct187414May1898,309,Jimmy,Larkin,27-Oct-1874,R1,ES,FI,14-May-1898
MLCW12May187814May1898,310,Mick,Lynch,12-May-1878,R1,CW,GE,14-May-1898
LMME17May188014May1898,311,Les,MacPherson,17-May-1880,R1,ME,SK,14-May-1898
BMCW16Jun186814May1898,312,Bobby,McCubbin,16-Jun-1868,R1,CW,GE,14-May-1898
BMME31Jan187214May1898,313,Bob,Moore,31-Jan-1872,R1,ME,SK,14-May-1898
JMSK06Apr186414May1898,314,Joe,Morehouse,06-Apr-1864,R1,SK,ME,14-May-1898
LMCA23Dec187214May1898,315,Len,Morrison,23-Dec-1872,R1,CA,SY,14-May-1898
TOCA08Oct187314May1898,316,Tommy,ODay,08-Oct-1873,R1,CA,SY,14-May-1898
JOGE10Aug187314May1898,317,Jack,OLoughlin,10-Aug-1873,R1,GE,CW,14-May-1898
JPCA03Jul187714May1898,318,Jim,Pender,03-Jul-1877,R1,CA,SY,14-May-1898
DPME15Apr187914May1898,319,Dick,Pirrie,15-Apr-1879,R1,ME,SK,14-May-1898
BPFI08Feb187214May1898,320,Bill,Potter,08-Feb-1872,R1,FI,ES,14-May-1898
ARSK09Mar188014May1898,321,Arthur,Richardson,09-Mar-1880,R1,SK,ME,14-May-1898
BRME24Aug187814May1898,322,Bobby,Royle,24-Aug-1878,R1,ME,SK,14-May-1898
BSCA20Sep187314May1898,323,Bill,Sharkey,20-Sep-1873,R1,CA,SY,14-May-1898
HSSK07Mar187814May1898,324,Howard,Smith,07-Mar-1878,R1,SK,ME,14-May-1898
GSSY20Nov186914May1898,325,George,Sparrow,20-Nov-1869,R1,SY,CA,14-May-1898
CTES31Jan187514May1898,326,Conrad,Tenbrink,31-Jan-1875,R1,ES,FI,14-May-1898
ATSY06Oct187514May1898,327,Albert,Trim,06-Oct-1875,R1,SY,CA,14-May-1898
JTFI27Jun187814May1898,328,Jim,Tulloch,27-Jun-1878,R1,FI,ES,14-May-1898
GWCA10Oct187614May1898,329,George,Warde,10-Oct-1876,R1,CA,SY,14-May-1898
WCGE18Nov187621May1898,330,Walter,Cooke,18-Nov-1876,R2,GE,SK,21-May-1898
CCCA17Dec187821May1898,331,Charlie,Curtis,17-Dec-1878,R2,CA,ME,21-May-1898
ADGE30Sep187821May1898,332,Alf,Dear,30-Sep-1878,R2,GE,SK,21-May-1898
PHME13Feb187121May1898,333,Percy,Howard,13-Feb-1871,R2,ME,CA,21-May-1898
MPCA17Nov186821May1898,334,Mick,Pender,17-Nov-1868,R2,CA,ME,21-May-1898
JPFI10Apr187421May1898,335,Johnny,Power,10-Apr-1874,R2,FI,CW,21-May-1898
BRGE31Mar187921May1898,336,Bill,Robertson,31-Mar-1879,R2,GE,SK,21-May-1898
FSME07Nov187621May1898,337,Frank,Staines,07-Nov-1876,R2,ME,CA,21-May-1898
WSSK15Apr187521May1898,338,Walter,Stewart,15-Apr-1875,R2,SK,GE,21-May-1898
DWGE10Aug187221May1898,339,Dick,Walker,10-Aug-1872,R2,GE,SK,21-May-1898
HBSK11Jan188024May1898,340,Harry,Barr,11-Jan-1880,R3,SK,FI,24-May-1898
JDSK28Nov187724May1898,341,Johnny,Dando,28-Nov-1877,R3,SK,FI,24-May-1898
CDFI23Jan187624May1898,342,Charlie,Doherty,23-Jan-1876,R3,FI,SK,24-May-1898
JDGE23May187524May1898,343,Jack,Dore,23-May-1875,R3,GE,SY,24-May-1898
DGSK17Feb187924May1898,344,Dave,Gibson,17-Feb-1879,R3,SK,FI,24-May-1898
JJSY16Jun187224May1898,345,Jim,Jolly,16-Jun-1872,R3,SY,GE,24-May-1898
AMSY01Sep187424May1898,346,Artie,Machin,01-Sep-1874,R3,SY,GE,24-May-1898
DMCA31Mar188024May1898,347,Des,Meadowcroft,31-Mar-1880,R3,CA,ES,24-May-1898
DPCA17Mar187324May1898,348,Dan,Pender,17-Mar-1873,R3,CA,ES,24-May-1898
GSSK21Nov187324May1898,349,George,Stewart,21-Nov-1873,R3,SK,FI,24-May-1898
ASSK23Sep187624May1898,350,Andy,Stewart,23-Sep-1876,R3,SK,FI,24-May-1898
AWES11Jun187124May1898,351,Abe,Watson,11-Jun-1871,R3,ES,CA,24-May-1898
DCES19May187628May1898,352,Dave,Currie,19-May-1876,R4,ES,SK,28-May-1898
BKSK14May187728May1898,353,Bert,Kay,14-May-1877,R4,SK,ES,28-May-1898
TKCA13Jul187528May1898,354,Tommy,Kinman,13-Jul-1875,R4,CA,GE,28-May-1898
HSES29May187128May1898,355,Horrie,Stewart,29-May-1871,R4,ES,SK,28-May-1898
JCCA22Dec187404Jun1898,356,Jim,Coucher,22-Dec-1874,R5,CA,CW,04-Jun-1898
ELGE24Mar187204Jun1898,357,Ernie,Leighton,24-Mar-1872,R5,GE,FI,04-Jun-1898
AMCA03Aug187204Jun1898,358,Alf,Moore,03-Aug-1872,R5,CA,CW,04-Jun-1898
HDCA07Sep187311Jun1898,359,Herman,Dohrmann,07-Sep-1873,R6,CA,FI,11-Jun-1898
EMSK01May187811Jun1898,360,Edgar,Maddox,01-May-1878,R6,SK,CW,11-Jun-1898
AMFI30Nov187611Jun1898,361,Abe,McDougall,30-Nov-1876,R6,FI,CA,11-Jun-1898
JRSY28Jun187211Jun1898,362,Jason,Ralph,28-Jun-1872,R6,SY,ME,11-Jun-1898
DWSK11Jul187311Jun1898,363,Don,Walker,11-Jul-1873,R6,SK,CW,11-Jun-1898
HBSK06Apr187618Jun1898,364,Harold,Brookes,06-Apr-1876,R7,SK,CA,18-Jun-1898
PDSK07May187618Jun1898,365,Percy,Damman,07-May-1876,R7,SK,CA,18-Jun-1898
ADFI28Aug187518Jun1898,366,Arthur,Davidson,28-Aug-1875,R7,FI,SY,18-Jun-1898
TFSK21Mar187818Jun1898,367,Tom,Fogarty,21-Mar-1878,R7,SK,CA,18-Jun-1898
MDCA14Nov187725Jun1898,368,Mick,Donaghy,14-Nov-1877,R8,CA,SY,25-Jun-1898
BJES13Apr187425Jun1898,369,Bill,Jackson,13-Apr-1874,R8,ES,FI,25-Jun-1898
JMSY17May187225Jun1898,370,John,McDermott,17-May-1872,R8,SY,CA,25-Jun-1898
BOSY23Apr187025Jun1898,371,Bob,ODonnell,23-Apr-1870,R8,SY,CA,25-Jun-1898
PSME07Jul187825Jun1898,372,Pat,Scanlan,07-Jul-1878,R8,ME,SK,25-Jun-1898
LBGE16Aug187709Jul1898,373,Les,Bailiff,16-Aug-1877,R9,GE,SK,09-Jul-1898
BCCA02Feb187809Jul1898,374,Bill,Churchyard,02-Feb-1878,R9,CA,ME,09-Jul-1898
JCME24Apr187609Jul1898,375,Johnny,Coghlan,24-Apr-1876,R9,ME,CA,09-Jul-1898
FFFI30Jan187809Jul1898,376,Fred,Fontaine,30-Jan-1878,R9,FI,CW,09-Jul-1898
HCFI27Nov187616Jul1898,377,Harry,Clarke,27-Nov-1876,R10,FI,SK,16-Jul-1898
GSFI06Mar187716Jul1898,378,George,Shaw,06-Mar-1877,R10,FI,SK,16-Jul-1898
JSSY10Jun187616Jul1898,379,Joe,Strong,10-Jun-1876,R10,SY,GE,16-Jul-1898
JWSK11Apr187916Jul1898,380,Jim,Warne,11-Apr-1879,R10,SK,FI,16-Jul-1898
GYCA19Oct187816Jul1898,381,George,Young,19-Oct-1878,R10,CA,ES,16-Jul-1898
EAGE17Aug187723Jul1898,382,Ernest,Anderson,17-Aug-1877,R11,GE,CA,23-Jul-1898
AKGE01Jun187423Jul1898,383,Alec,King,01-Jun-1874,R11,GE,CA,23-Jul-1898
BMME09Feb187523Jul1898,384,Bill,McClelland,09-Feb-1875,R11,ME,FI,23-Jul-1898
AMSY28Sep188023Jul1898,385,Arch,McNair,28-Sep-1880,R11,SY,CW,23-Jul-1898
GMSK23Mar187523Jul1898,386,George,Morgan,23-Mar-1875,R11,SK,ES,23-Jul-1898
TSSY24May187323Jul1898,387,Tom,Smith,24-May-1873,R11,SY,CW,23-Jul-1898
LRME30Dec187530Jul1898,388,Les,Rippon,30-Dec-1875,R12,ME,ES,30-Jul-1898
VRSY11Apr187930Jul1898,389,Val,Robertson,11-Apr-1879,R12,SY,SK,30-Jul-1898
HTSK01Dec187130Jul1898,390,Harry,Thompson,01-Dec-1871,R12,SK,SY,30-Jul-1898
OCGE04Aug188013Aug1898,391,Ossie,Calvert,04-Aug-1880,R13,GE,ES,13-Aug-1898
ACSK27May187513Aug1898,392,Alf,Clauscen,27-May-1875,R13,SK,CW,13-Aug-1898
JDME10May187513Aug1898,393,Jack,Davidson,10-May-1875,R13,ME,SY,13-Aug-1898
HGSY03Mar187813Aug1898,394,Harry,Gardner,03-Mar-1878,R13,SY,ME,13-Aug-1898
HHME07Nov187813Aug1898,395,Henry,Hagenauer,07-Nov-1878,R13,ME,SY,13-Aug-1898
RHSK01May187613Aug1898,396,Ralph,Hatch,01-May-1876,R13,SK,CW,13-Aug-1898
GHSK01Feb187413Aug1898,397,George,Hunter,01-Feb-1874,R13,SK,CW,13-Aug-1898
DRME24May187713Aug1898,398,Dick,Robertson,24-May-1877,R13,ME,SY,13-Aug-1898
GTSY16Sep187613Aug1898,399,George,Taylor,16-Sep-1876,R13,SY,ME,13-Aug-1898
AAME02Apr187820Aug1898,400,Art,Atkinson,02-Apr-1878,R14,ME,GE,20-Aug-1898
JCSY18Sep187720Aug1898,401,Joe,Chandler,18-Sep-1877,R14,SY,FI,20-Aug-1898
JMSY13Jul187020Aug1898,402,Jim,McArthur,13-Jul-1870,R14,SY,FI,20-Aug-1898
AMGE25Dec187920Aug1898,403,Arthur,McKenzie,25-Dec-1879,R14,GE,ME,20-Aug-1898
HRME23Feb187420Aug1898,404,Harold,Rippon,23-Feb-1874,R14,ME,GE,20-Aug-1898
ASSK20Apr186720Aug1898,405,Alf,Smith,20-Apr-1867,R14,SK,CA,20-Aug-1898
DSCA18Mar187320Aug1898,406,Dick,Stewart,18-Mar-1873,R14,CA,SK,20-Aug-1898
BAME12Oct187627Aug1898,407,Bill,Atkinson,12-Oct-1876,R15,ME,GE,27-Aug-1898
BBCW17Jun187527Aug1898,408,Bob,Bird,17-Jun-1875,R15,CW,SK,27-Aug-1898
VCME04Jul187727Aug1898,409,Vic,Cumberland,04-Jul-1877,R15,ME,GE,27-Aug-1898
AGES20Nov187427Aug1898,410,Alf,Gray,20-Nov-1874,R15,ES,CA,27-Aug-1898
GMSK03Jan187527Aug1898,411,George,May,03-Jan-1875,R15,SK,CW,27-Aug-1898
JOSY24Sep186627Aug1898,412,Jack,OHara,24-Sep-1866,R15,SY,FI,27-Aug-1898
BPSK25Jul187527Aug1898,413,Billy,Porter,25-Jul-1875,R15,SK,CW,27-Aug-1898
LVCA29May188027Aug1898,414,Les,Vernon,29-May-1880,R15,CA,ES,27-Aug-1898
JBCA13May186803Sep1898,415,Jim,Balharry,13-May-1868,R16,CA,FI,03-Sep-1898
APSK01May187603Sep1898,416,Alf,Parker,01-May-1876,R16,SK,ME,03-Sep-1898
NRME10Jan187803Sep1898,417,Norm,Rippon,10-Jan-1878,R16,ME,SK,03-Sep-1898
WASY22May187910Sep1898,418,Warwick,Armstrong,22-May-1879,R17,SY,CA,10-Sep-1898
PCCA30Sep187510Sep1898,419,Pat,Considine,30-Sep-1875,R17,CA,SY,10-Sep-1898
JDCA06Nov187210Sep1898,420,Jack,Douglas,06-Nov-1872,R17,CA,SY,10-Sep-1898
HLSK04Jan187510Sep1898,421,Herb,Louch,04-Jan-1875,R17,SK,GE,10-Sep-1898
JPSK28Jun187910Sep1898,422,Jack,Purse,28-Jun-1879,R17,SK,GE,10-Sep-1898
JTSK29Apr187910Sep1898,423,Jack,Todd,29-Apr-1879,R17,SK,GE,10-Sep-1898
HACA25Mar187213May1899,424,Henry,Allender,25-Mar-1872,R1,CA,SY,13-May-1899
JACA20May187713May1899,425,Joe,Archer,20-May-1877,R1,CA,SY,13-May-1899
TBGE27Oct187413May1899,426,Tommy,Buchan,27-Oct-1874,R1,GE,CW,13-May-1899
TCCW10Feb188013May1899,427,Tom,Carmody,10-Feb-1880,R1,CW,GE,13-May-1899
JCSY07Mar188013May1899,428,Jack,Cockbill,07-Mar-1880,R1,SY,CA,13-May-1899
JCES09Jun187813May1899,429,Jim,Cullen,09-Jun-1878,R1,ES,FI,13-May-1899
FEME07Apr187913May1899,430,Fred,Elliott,07-Apr-1879,R1,ME,SK,13-May-1899
PFCW12Mar187413May1899,431,Pat,Fitzgerald,12-Mar-1874,R1,CW,GE,13-May-1899
JGSY21Oct187813May1899,432,Joe,Garbutt,21-Oct-1878,R1,SY,CA,13-May-1899
JGCW04Feb186813May1899,433,Jack,Geddes,04-Feb-1868,R1,CW,GE,13-May-1899
BGES26Dec188013May1899,434,Billy,Griffith,26-Dec-1880,R1,ES,FI,13-May-1899
AHCA19Jan187413May1899,435,Alf,Hearnden,19-Jan-1874,R1,CA,SY,13-May-1899
JHCA17Mar187813May1899,436,John,Hooper,17-Mar-1878,R1,CA,SY,13-May-1899
CIME11Feb187113May1899,437,Charlie,Illingworth,11-Feb-1871,R1,ME,SK,13-May-1899
BKSK24Feb187613May1899,438,Bob,Kenny,24-Feb-1876,R1,SK,ME,13-May-1899
HLSY25Aug187413May1899,439,Harry,Lampe,25-Aug-1874,R1,SY,CA,13-May-1899
GLGE06Dec187213May1899,440,George,Lockwood,06-Dec-1872,R1,GE,CW,13-May-1899
TLGE06Dec187213May1899,441,Teddy,Lockwood,06-Dec-1872,R1,GE,CW,13-May-1899
MMSK14Dec188013May1899,442,Mal,Markillie,14-Dec-1880,R1,SK,ME,13-May-1899
BMSK20Nov187613May1899,443,Billy,McGregor,20-Nov-1876,R1,SK,ME,13-May-1899
BMCA09Jun187613May1899,444,Bill,McNamara,09-Jun-1876,R1,CA,SY,13-May-1899
BMCA26Nov187613May1899,445,Billy,Monagle,26-Nov-1876,R1,CA,SY,13-May-1899
ANSY18Mar187913May1899,446,Arthur,Nickless,18-Mar-1879,R1,SY,CA,13-May-1899
MOES12Feb187613May1899,447,Mick,OLoughlin,12-Feb-1876,R1,ES,FI,13-May-1899
JRSK24Jun187313May1899,448,Jack,Ryan,24-Jun-1873,R1,SK,ME,13-May-1899
TRME09Oct187113May1899,449,Tommy,Ryan,09-Oct-1871,R1,ME,SK,13-May-1899
FSES11Apr187413May1899,450,Fred,Scott,11-Apr-1874,R1,ES,FI,13-May-1899
JSSK04Jan187713May1899,451,Jimmy,Smith,04-Jan-1877,R1,SK,ME,13-May-1899
ASME06Apr187813May1899,452,Arthur,Sowden,06-Apr-1878,R1,ME,SK,13-May-1899
GSSK12Jun187413May1899,453,George,Spilcker,12-Jun-1874,R1,SK,ME,13-May-1899
BSCA27Jul187313May1899,454,Bill,Stuckey,27-Jul-1873,R1,CA,SY,13-May-1899
BTFI07Sep187613May1899,455,Bill,Thompson,07-Sep-1876,R1,FI,ES,13-May-1899
GWSK28Sep187713May1899,456,Gerry,Williams,28-Sep-1877,R1,SK,ME,13-May-1899
ACCW18Aug187520May1899,457,Alf,Catlin,18-Aug-1875,R2,CW,ME,20-May-1899
POGE25Nov187620May1899,458,Pat,ODonnell,25-Nov-1876,R2,GE,CA,20-May-1899
CRSK09Oct187820May1899,459,Charles,Raff,09-Oct-1878,R2,SK,ES,20-May-1899
BRCW09Oct188020May1899,460,Bob,Rush,09-Oct-1880,R2,CW,ME,20-May-1899
HBSK27May186924May1899,461,Harry,Bond,27-May-1869,R3,SK,CW,24-May-1899
JRCW01Mar187924May1899,462,Jimmy,Ryan,01-Mar-1879,R3,CW,SK,24-May-1899
AWCW31Jan187724May1899,463,Albert,Walsh,31-Jan-1877,R3,CW,SK,24-May-1899
HFES19Jul187224May1899,464,Hugh,Fitzpatrick,19-Jul-1872,R3,ES,SY,24-May-1899
JISY14Feb187924May1899,465,Jack,Incoll,14-Feb-1879,R3,SY,ES,24-May-1899
LPME11Jan188124May1899,466,Laurie,Paul,11-Jan-1881,R3,ME,CA,24-May-1899
CRME25Apr187624May1899,467,Curtis,Reid,25-Apr-1876,R3,ME,CA,24-May-1899
NBGE10Jul187927May1899,468,Norman,Belcher,10-Jul-1879,R4,GE,ME,27-May-1899
WFCW15Apr187927May1899,469,Wilfred,Fell,15-Apr-1879,R4,CW,SY,27-May-1899
JPSY25Feb187027May1899,470,Jimmy,Paterson,25-Feb-1870,R4,SY,CW,27-May-1899
CCME22Feb187503Jun1899,471,Cec,Cumberland,22-Feb-1875,R5,ME,FI,03-Jun-1899
DHSY01Mar187003Jun1899,472,Dave,Hutchison,01-Mar-1870,R5,SY,SK,03-Jun-1899
ATCA06Nov187103Jun1899,473,Arthur,Thompson,06-Nov-1871,R5,CA,CW,03-Jun-1899
AMCA26Feb188010Jun1899,474,Artie,McSpeerin,26-Feb-1880,R6,CA,SK,10-Jun-1899
ATES11Jan187410Jun1899,475,Albert,Thurgood,11-Jan-1874,R6,ES,ME,10-Jun-1899
FASY13Aug187717Jun1899,476,Frank,Arnold,13-Aug-1877,R7,SY,ME,17-Jun-1899
JLCW15Jan187617Jun1899,477,Johnny,Lyons,15-Jan-1876,R7,CW,ES,17-Jun-1899
LRES10Jan188117Jun1899,478,Les,Rainey,10-Jan-1881,R7,ES,CW,17-Jun-1899
CFFI02Oct187524Jun1899,479,Charlie,Foletta,02-Oct-1875,R8,FI,ES,24-Jun-1899
HLCA05Jun188024Jun1899,480,Harry,Lewis,05-Jun-1880,R8,CA,SY,24-Jun-1899
MDSK23May187508Jul1899,481,Michael,Dalton,23-May-1875,R9,SK,ES,08-Jul-1899
JFSK12Jul187508Jul1899,482,Jim,Farnan,12-Jul-1875,R9,SK,ES,08-Jul-1899
GHSK29Apr187308Jul1899,483,Gus,Hefter,29-Apr-1873,R9,SK,ES,08-Jul-1899
AHSY14Sep187808Jul1899,484,Artie,Henley,14-Sep-1878,R9,SY,FI,08-Jul-1899
JDCW17Apr187515Jul1899,485,Jack,Denning,17-Apr-1875,R10,CW,SK,15-Jul-1899
EGSK12Oct187315Jul1899,486,Ernie,Glenister,12-Oct-1873,R10,SK,CW,15-Jul-1899
DGCA26Nov187815Jul1899,487,Dick,Gorsuch,26-Nov-1878,R10,CA,ME,15-Jul-1899
DWCW27Feb187615Jul1899,488,Doug,Watsford,27-Feb-1876,R10,CW,SK,15-Jul-1899
BCCA14May187122Jul1899,489,Bill,Collins,14-May-1871,R11,CA,ES,22-Jul-1899
TNFI11Dec187622Jul1899,490,Tom,Nolan,11-Dec-1876,R11,FI,SK,22-Jul-1899
HPGE21Jun187922Jul1899,491,Harry,Parkin,21-Jun-1879,R11,GE,ME,22-Jul-1899
AASK13Jun186929Jul1899,492,Andy,Allan,13-Jun-1869,R12,SK,SY,29-Jul-1899
BFSY17Feb188129Jul1899,493,Bernie,Fritsch,17-Feb-1881,R12,SY,SK,29-Jul-1899
EGSK22Apr187329Jul1899,494,Ernie,Greeves,22-Apr-1873,R12,SK,SY,29-Jul-1899
CJSY22Mar188029Jul1899,495,Charlie,James,22-Mar-1880,R12,SY,SK,29-Jul-1899
JWSK04Dec187629Jul1899,496,Jack,White,04-Dec-1876,R12,SK,SY,29-Jul-1899
TBFI12Aug187805Aug1899,497,Tammy,Beauchamp,12-Aug-1878,R13,FI,CW,05-Aug-1899
HHSY15Jul187705Aug1899,498,Henry,Howson,15-Jul-1877,R13,SY,GE,05-Aug-1899
BHFI02Mar188012Aug1899,499,Bob,Hay,02-Mar-1880,R14,FI,CA,12-Aug-1899
HKSK21Feb187712Aug1899,500,Herb,Kennedy,21-Feb-1877,R14,SK,GE,12-Aug-1899
JMFI12Aug187612Aug1899,501,Jack,Mulcahy,12-Aug-1876,R14,FI,CA,12-Aug-1899
HECA04Sep187926Aug1899,502,Harry,Evans,04-Sep-1879,R15,CA,FI,26-Aug-1899
JOSK01Mar188326Aug1899,503,Jim,Opie,01-Mar-1883,R15,SK,ES,26-Aug-1899
JLSY03Aug187902Sep1899,504,Joe,Lowrey,03-Aug-1879,R16,SY,SK,02-Sep-1899
RRSK31Aug188102Sep1899,505,Ralph,Robertson,31-Aug-1881,R16,SK,SY,02-Sep-1899
AWSK31Jul188102Sep1899,506,Alec,Wallace,31-Jul-1881,R16,SK,SY,02-Sep-1899
BWSK17Jul188202Sep1899,507,Bill,Wishart,17-Jul-1882,R16,SK,SY,02-Sep-1899
AYSK07Oct187902Sep1899,508,Alex,Young,07-Oct-1879,R16,SK,SY,02-Sep-1899
BBSY07Jul187909Sep1899,509,Bob,Bryce,07-Jul-1879,R17,SY,ES,09-Sep-1899
JFME13Apr187909Sep1899,510,Joe,Finlay,13-Apr-1879,R17,ME,CA,09-Sep-1899
JGCA25Mar187509Sep1899,511,Jack,Gilbert,25-Mar-1875,R17,CA,ME,09-Sep-1899
WHSK16May187509Sep1899,512,Wal,Heron,16-May-1875,R17,SK,GE,09-Sep-1899
LRME08Oct187909Sep1899,513,Leo,Rankin,08-Oct-1879,R17,ME,CA,09-Sep-1899
VRCA27Apr188109Sep1899,514,Victor,Rapp,27-Apr-1881,R17,CA,ME,09-Sep-1899
ASME23Mar188009Sep1899,515,Arthur,Sinclair,23-Mar-1880,R17,ME,CA,09-Sep-1899
EAME20Jan187805May1900,516,Ernie,Adams,20-Jan-1878,R1,ME,SK,05-May-1900
GASK18May187705May1900,517,Gordon,Allard,18-May-1877,R1,SK,ME,05-May-1900
LBFI26May187605May1900,518,Lou,Barker,26-May-1876,R1,FI,CW,05-May-1900
BBME29Jan187905May1900,519,Bill,Bowe,29-Jan-1879,R1,ME,SK,05-May-1900
OBCW18Aug187705May1900,520,Owen,Brennan,18-Aug-1877,R1,CW,FI,05-May-1900
GBFI14Aug187705May1900,521,Gerald,Brosnan,14-Aug-1877,R1,FI,CW,05-May-1900
CCSK08Oct188405May1900,522,Claude,Clough,08-Oct-1884,R1,SK,ME,05-May-1900
BDGE30Jun187705May1900,523,Bill,De Gruchy,30-Jun-1877,R1,GE,CA,05-May-1900
RDCW06Feb187905May1900,524,Roland,Duncan,06-Feb-1879,R1,CW,FI,05-May-1900
MGSY05Oct187605May1900,525,Martin,Gullan,05-Oct-1876,R1,SY,ES,05-May-1900
JHGE27Jul187705May1900,526,Jack,Hardiman,27-Jul-1877,R1,GE,CA,05-May-1900
JHGE09Nov187705May1900,527,James,Horman,09-Nov-1877,R1,GE,CA,05-May-1900
LJES31May188005May1900,528,Llew,Jones,31-May-1880,R1,ES,SY,05-May-1900
FLME13Oct188205May1900,529,Frank,Langley,13-Oct-1882,R1,ME,SK,05-May-1900
TLES05Aug187005May1900,530,Tommy,Leahy,05-Aug-1870,R1,ES,SY,05-May-1900
BLCA15Sep187405May1900,531,Bill,Lewis,15-Sep-1874,R1,CA,GE,05-May-1900
BMME06Sep188005May1900,532,Bryan,McGuigan,06-Sep-1880,R1,ME,SK,05-May-1900
GOCA24Sep187205May1900,533,Gerald,ODwyer,24-Sep-1872,R1,CA,GE,05-May-1900
BOSK09Jan187905May1900,534,Bill,OHara,09-Jan-1879,R1,SK,ME,05-May-1900
APSK01Jan188105May1900,535,Arthur,Pearce,01-Jan-1881,R1,SK,ME,05-May-1900
JPGE30Jun186805May1900,536,Joe,Powell,30-Jun-1868,R1,GE,CA,05-May-1900
WPCA31Mar187805May1900,537,Wally,Powell,31-Mar-1878,R1,CA,GE,05-May-1900
HRCA09Jan187805May1900,538,Harry,Rigby,09-Jan-1878,R1,CA,GE,05-May-1900
CRSY02Jan187305May1900,539,Charlie,Robertson,02-Jan-1873,R1,SY,ES,05-May-1900
CRCA29Jan187605May1900,540,Charlie,Roland,29-Jan-1876,R1,CA,GE,05-May-1900
ARSY01Oct187505May1900,541,Alby,Rose,01-Oct-1875,R1,SY,ES,05-May-1900
RSGE17Mar188305May1900,542,Robert,Stanlake,17-Mar-1883,R1,GE,CA,05-May-1900
LSGE13May188005May1900,543,Len,Strickland,13-May-1880,R1,GE,CA,05-May-1900
JSCA01Feb187705May1900,544,Joe,Sullivan,01-Feb-1877,R1,CA,GE,05-May-1900
GSSK24Feb187605May1900,545,George,Sutherland,24-Feb-1876,R1,SK,ME,05-May-1900
SWCW28Jan187405May1900,546,Stan,Watsford,28-Jan-1874,R1,CW,FI,05-May-1900
EHCW30Jun187912May1900,547,Eddie,Harris,30-Jun-1879,R2,CW,GE,12-May-1900
DSSK04Dec187712May1900,548,Dave,Strickland,04-Dec-1877,R2,SK,SY,12-May-1900
FWSK04Dec188012May1900,549,Fred,Warry,04-Dec-1880,R2,SK,SY,12-May-1900
BGES08Jul187623May1900,550,Billy,Grace,08-Jul-1876,R4,ES,CW,23-May-1900
